-3.596987677233545039e-02,-1.184900877719446827e-01,-2.200239605246384345e-01,-7.894226191585427058e-03
3.030726273588544694e-03,2.091722589385634490e-01,3.504296213982385222e-01,9.389242129113038737e-03
7.037456744850095758e-02,-6.643678036272908372e-02,3.646956635757321319e-01,1.405883980779935316e-01
6.010901708767080881e-02,1.835550815754421194e-01,3.410524608645995048e-01,-6.894710788210303525e-03
-2.048675742254904564e-02,-1.259440399602933525e-01,-2.074974993110412225e-01,3.350145433379615300e-03
-1.510037638008432104e-01,1.372305787099559471e-01,-2.269604943387196205e-01,-8.244447183089759212e-02
8.076276968694344471e-02,-1.762486914790740433e-01,-1.435468637312398432e-01,-1.277453657371337425e-01
1.158897553261793723e-01,-6.318023491479453357e-02,3.396254368421864900e-01,1.260868914859255285e-01
4.620179332253443460e-02,1.054522416547576391e-01,3.566105452600742409e-01,-1.404273149786589882e-02
1.699469093145546117e-01,-1.223012682076941304e-01,3.148368893192536322e-01,1.233931831338413998e-02
-7.221587061861094170e-02,1.913023531504986219e-01,3.970214935760159047e-01,-8.486127368400309817e-03
-2.785677721391030537e-02,-1.209753810563286985e-01,-1.850097349915803824e-01,-5.893625799868477955e-02
-4.747215934120518205e-02,-1.212936002730770485e-01,-1.474565207756238783e-01,-3.215587087059809668e-02
-3.432324240378387126e-02,-2.225757627914168035e-01,2.367483654367536217e-01,-9.842751150205561461e-02
-2.951632012576121955e-02,1.513422273435406640e-01,3.901147032567590656e-01,-1.231876173503524893e-02
8.034688726273905846e-02,-1.873861359265278359e-01,-1.146034867027031778e-01,-1.533354158940121170e-01
1.684922794129065093e-02,-2.087266783769270162e-01,1.797580713697329580e-01,-5.945877219459980156e-02
-3.100837417181710395e-02,6.858853769187229360e-03,-2.299141502858801922e-01,5.448551942800678588e-02
8.805302809708313860e-02,8.743119389934919661e-02,-1.771005334620350813e-01,2.314381602050985531e-01
7.757723807091411461e-02,-1.579927301906495773e-01,3.293902423548018543e-01,4.524709850443149606e-02
1.003027541174646570e-01,2.486216272024570351e-01,-1.535192152380704944e-01,5.741668265764469925e-02
-1.143818851186533675e-01,-2.410723041941666700e-01,1.667678754658535878e-01,-4.309183741353735109e-02
2.006225258326050156e-02,-1.623055723412594187e-01,3.127661676440944283e-01,1.138990008534020160e-01
-3.128598590522797818e-02,1.271865048345252602e-01,-2.310528787501925363e-01,-1.176257914396092591e-01
-4.417258423225516040e-02,1.277215061680516406e-01,-2.341080509485144734e-01,-1.934190222477852328e-01
-6.735481341220057871e-02,4.798309786544854155e-02,-2.034545508914905598e-01,-6.715188482226165656e-02
9.465990962644775172e-03,1.371791323581976196e-01,-2.113835292479677719e-01,-2.234397453333776817e-01
-5.545698448498431743e-02,1.216694458546134228e-01,-2.346111270906607871e-01,-2.067794855394716746e-01
-5.001997205604739871e-02,-8.566450325311970870e-02,-1.851302076342884462e-01,-8.296346831704864977e-02
-1.088314083539746457e-01,-2.019951899720195121e-01,2.453878442033354812e-01,-1.261393971378448331e-01
7.404959790564751010e-02,-1.325252524728391945e-01,3.203974316680699430e-01,2.410007163861921722e-02
-1.888483871658634128e-01,-2.412283575685791048e-01,2.206536593267856838e-01,-3.155506585284473947e-02
-1.104472795147008329e-01,-5.361012330079969329e-02,2.806307127076477781e-01,-2.147514611526472328e-01
1.467568906494701453e-01,1.661785796498458367e-01,2.169768547999204600e-01,-7.069047635973936539e-02
5.687079047129930259e-02,-1.292066448651695565e-01,3.730994607984017275e-01,4.565824233496635493e-02
-1.184370171364346747e-01,-2.339856092899829099e-01,2.595004857845074620e-01,-9.725601061859281971e-02
8.017878952058275777e-02,-1.571617985784206084e-01,-1.297856952534103547e-01,-1.384094469492560819e-01
-5.012590732074560101e-02,-8.171318222069856585e-02,-2.003011181092455295e-01,-7.263794360981445930e-02
-4.960439735295026076e-02,2.324787834042719714e-01,3.845594415245759956e-01,-7.681197883639433177e-02
3.934356365655336529e-02,9.728729973258587460e-02,4.324656339826123963e-01,-5.274648632249807900e-03
-1.189240744596696819e-01,7.442231636780757831e-02,-2.525059010547210381e-01,-1.079704921139219564e-01
6.455219063214240154e-03,8.554915721035713516e-02,4.516032057511781272e-01,-2.198573328524704162e-02
-1.587874614899203660e-02,-7.475810168970235814e-02,-1.734970939142577162e-01,-5.324420950755203580e-02
1.838784592489743352e-01,1.451014126402497273e-01,2.884138071555876759e-01,-4.657183030531083373e-02
4.195962864652451330e-02,-1.360699826382835709e-01,-1.262038471803398620e-01,-8.266395008840539405e-02
-4.213318064710792205e-02,-8.347957237021413901e-02,-2.209060326649727457e-01,-5.905936557820920529e-02
2.730317674310199592e-03,1.942362607140225295e-01,4.096432967151163451e-01,-3.118802636394462854e-02
-6.209060832956134895e-02,1.008613371603529207e-01,-2.500631749342514532e-01,-1.490857051570445013e-01
1.669556255735487327e-01,-1.509011309270239520e-01,-1.731021835751168358e-01,-1.931304623319116953e-01
4.145814662257327893e-02,8.993283689816820858e-02,4.404022819582710246e-01,5.628583260489502735e-03
-4.071630769445025444e-02,-8.632356507183869265e-02,-2.039728447982304960e-01,-6.356543369598469106e-02
3.445957735215148671e-02,-1.682616136321155864e-01,3.627487533510003193e-01,5.287513166846245782e-02
-1.663897603692145871e-02,-7.440982364619563860e-02,-1.962108201240972960e-01,-9.931853145328987942e-02
7.559010956345141308e-02,-6.449385474984280220e-02,-2.569668595570037128e-01,-6.250754651710890841e-02
-5.229429284402515449e-02,-2.232806961419421254e-01,2.821655646960894992e-01,-1.089687269706243467e-01
-5.120194821725821549e-02,-8.628882506101860986e-03,-2.749478094626208735e-01,-5.539951107452219942e-02
-1.822874396299725697e-02,-6.980112809998374745e-02,-1.835939171637350487e-01,-8.595436203378818696e-02
2.449655601175735609e-01,1.788776505953617799e-02,-1.122687730813380497e-01,1.424372966437244259e-01
-2.257352324520464637e-02,-7.031895837878958389e-02,-1.686215319354140985e-01,-4.366413770109575654e-02
4.922753967650184137e-01,1.424689556466435525e-01,-1.085948285783969597e-01,-6.852767509376685162e-02
1.105995324939571256e-01,-1.443985160051299566e-01,2.604260918683358739e-01,1.569947403823333809e-01
-6.073359356936649384e-02,-7.967749598304403602e-02,-2.067633703658040278e-01,-1.480369134228956378e-02
1.825423168746347635e-01,1.604696355396828533e-02,-1.130779714190266044e-01,1.769105397299196303e-01
4.947377666164476211e-03,9.859309747032303506e-02,-2.358115533713855128e-01,-1.777070730256055109e-01
2.726670140815706453e-02,1.271023542075443158e-01,4.279489445603823494e-01,-1.689615143658129356e-02
1.221080460953974239e-01,-1.431488337032753022e-01,3.549427734304976823e-01,1.077198629168772126e-01
-2.206544074581868672e-02,-1.112651895029740656e-01,-1.617201273740574707e-01,-7.512739363765413847e-02
6.750340337460335183e-02,1.880814229174444241e-01,3.561884376251541751e-01,-3.115141517769986698e-02
8.803894710974913967e-03,-7.656500115597357492e-02,-1.995354075089783574e-01,-5.328163730652707430e-02
4.369552134103134311e-02,-5.928790890931787821e-02,-1.575801017954486793e-01,-7.760566189676901261e-02
-2.321107805893962359e-02,-9.760926752267203022e-02,-1.736407518121081961e-01,-1.099170538667844227e-01
-1.109951287878848947e-01,1.253928656866251379e-01,-2.488520808263561535e-01,-1.433238073328891860e-01
2.349669996502579215e-03,-8.699804051931568638e-02,-1.686333594809753533e-01,-1.204964212567158077e-01
-8.733029764889435609e-02,-7.803465988148877708e-02,-1.610357869353415405e-01,-7.897740679477970038e-02
-1.484325311678943160e-01,1.048318576811098912e-01,-2.387963475312584183e-01,-1.079811302424620867e-01
1.488849662496787296e-01,2.904163915025225751e-01,-1.917271533647334769e-01,-2.015235564796998696e-02
5.732654431274923634e-02,1.020813087429135596e-01,4.550338601889933332e-01,-2.721986450515361325e-02
-1.881718753872940048e-02,-1.018212573821136897e-02,-2.751990873919163971e-01,-6.597975059164574996e-02
-4.412732995203111352e-02,-2.267914197092460171e-01,2.586368331787944896e-01,-9.529623477801991982e-02
-2.385828026065645729e-02,1.588767558704749505e-01,-2.506598209296089785e-01,-1.493368059407126081e-01
-2.361337649238583539e-02,-9.507708224739214176e-02,-1.853789607352098190e-01,-8.110873178551644691e-02
-5.273953003763533903e-02,-9.454675506075893576e-02,-1.805709231228862510e-01,-7.692094303922381027e-02
-2.761655803468878595e-02,-8.639423708236597388e-02,-1.551759618931863038e-01,-1.001913942502632854e-01
8.473621174351737839e-02,-1.667685953696690093e-01,3.577097666499710060e-01,1.594446571567917012e-02
-6.275390462677496450e-02,-9.296960815736016182e-02,-1.702104319917900066e-01,-7.664420648457927199e-02
-1.035823343972147870e-01,1.221936298965571044e-01,-2.441238400208466108e-01,-1.654656067390002094e-01
-5.105809126476208715e-02,-2.575371133979518223e-01,2.100358318607984665e-01,-1.812187784585862493e-01
-3.748662818755148923e-02,-8.198262293306575466e-02,-1.856755259365185096e-01,-8.283337420336853163e-02
-2.899279091509770687e-02,-2.411456291774817795e-01,2.487761674405533363e-01,-1.422158986084759991e-01
-5.100347059403811945e-02,-2.564459373028388223e-01,2.343552102936630743e-01,-1.772839536572875518e-01
-4.754909317251960338e-02,-8.093450559229214969e-02,-1.688807724787847742e-01,-9.121378001690777504e-02
-9.167545844315277970e-02,-7.377614192516608604e-02,-1.488566343113953416e-01,-8.406991658079020213e-02
-2.399625866700524218e-02,-2.663112401372271648e-02,-2.671736913177435446e-01,-8.137707726203165237e-02
2.397633354845643897e-02,1.016704745599850829e-01,-2.289952870868813273e-01,-2.060296722820634252e-01
