6.540160754515979800e-03,6.628423498437022165e-03,5.255273535526429167e-03,1.081318669011273673e-02
8.848144358004326332e-03,7.826095334596961176e-03,1.209283683170398437e-02,9.957895216354222326e-03
9.635173614797931663e-03,9.860417696489282707e-03,8.308776632983959007e-03,1.376677625881513913e-02
6.146038545104422907e-03,6.798117337604904324e-03,1.219070748169620230e-02,8.897403990436340490e-03
8.306283853888136656e-03,7.667475497613767017e-03,5.614006018270479258e-03,1.431245680461646318e-02
9.149808118819300479e-03,8.829581952682345747e-03,6.952485737961827499e-03,1.516172735544277748e-02
1.451127096181398755e-02,7.985953139937376419e-03,8.426993998794122739e-03,1.585916518856173713e-02
1.151044961390025601e-02,8.876517258671700814e-03,1.236854026559707984e-02,1.354759599839011099e-02
1.096853924948548373e-02,1.175758170389065715e-02,1.266227229891208825e-02,1.439451614926945920e-02
1.881861319700195087e-02,8.978919626449284944e-03,1.059640035837638473e-02,1.889860464537083604e-02
1.247418895913415642e-02,1.013124214184669795e-02,9.837844610367282860e-03,1.135765523153665392e-02
7.475789220278889792e-03,6.762706770724610274e-03,5.558745411220932658e-03,9.567458541373655145e-03
9.322243097182528540e-03,8.592839700235598357e-03,5.823548480158883579e-03,1.236529890838456748e-02
1.553005240474070354e-02,1.017818933544465711e-02,1.298839777816982247e-02,1.999218628385095176e-02
1.384894142730150324e-02,1.362169456064883308e-02,1.162473233561462857e-02,1.285397003473996193e-02
1.385624098833991048e-02,8.571627220754210116e-03,8.953891060511386113e-03,1.440584104698910961e-02
1.621197366446058483e-02,1.154159331048813970e-02,1.657402096733908911e-02,2.092598190128601779e-02
8.902660107724412464e-03,1.315039256141372140e-02,7.898675216071125368e-03,1.740888181678089744e-02
1.595988564101240639e-02,1.573942824835081536e-02,9.697532004185143578e-03,2.245020728747417968e-02
1.561026899748152105e-02,9.215800112950716175e-03,1.214727711364017512e-02,2.084760827866312047e-02
1.422090501098379790e-02,1.447541683992288088e-02,7.349741502788430594e-03,2.365886725144643321e-02
1.373152529168366991e-02,9.983102319037265998e-03,1.109513137198407315e-02,1.904414324404531123e-02
1.737894048801140109e-02,1.023735335594633776e-02,1.278571644080106831e-02,1.669574093377593563e-02
1.269369888734249441e-02,1.014791732619001879e-02,6.263064992853303523e-03,1.431485331061142265e-02
1.037988837048310978e-02,9.405134220498328687e-03,6.771418308877567155e-03,1.026488579617245572e-02
1.530353395390678280e-02,9.764964557444511667e-03,7.953746459273131064e-03,1.357306308279023453e-02
1.159436834948318271e-02,1.141684864526196393e-02,7.448791660541927324e-03,1.323047183994175563e-02
8.516489177763618412e-03,7.561276971117305949e-03,5.821921247905419150e-03,9.271844066811689433e-03
5.908069705361626046e-03,5.157304693929492569e-03,6.541481156009841362e-03,7.117201183936238719e-03
1.196310396596908000e-02,9.617761503386414862e-03,1.008608059255021797e-02,1.720964548371519895e-02
1.775602018968983412e-02,1.013676461314282420e-02,1.377270301128399009e-02,1.790930987733544907e-02
1.067194501212479808e-02,9.318562679326224465e-03,1.068382873539815321e-02,1.258065173975116482e-02
1.687837158852480840e-02,1.270827140440434003e-02,1.373933228007055522e-02,1.988207696147752113e-02
1.571569474282688214e-02,1.155237324187810902e-02,1.377171527547066399e-02,1.328013189913302382e-02
1.165629702192715576e-02,8.596288124505671938e-03,9.733492040412235896e-03,1.413617452219830505e-02
1.206551394271616895e-02,7.558655419875790447e-03,1.111994658736401714e-02,1.810362853798382771e-02
1.698870020690886398e-02,8.530295855027208995e-03,7.317149647709557218e-03,1.352562187745157130e-02
5.189043193041649460e-03,3.950758365679921634e-03,5.667594683573878682e-03,5.643147022966698255e-03
1.244109473603195043e-02,9.635052913323829613e-03,1.089352674429370192e-02,1.140686029143194065e-02
7.137739212745845829e-03,8.432489755041558399e-03,8.164161297813330928e-03,8.088685618596257523e-03
8.299344976136196345e-03,6.699625366645436085e-03,6.325279010776182521e-03,6.036738956510884213e-03
8.825258985160691627e-03,1.002858279853106535e-02,8.938183832283723429e-03,9.751216203909941066e-03
1.115502674001142037e-02,6.251239761200934331e-03,6.711849625441241099e-03,1.285997906320749361e-02
1.162585376201107426e-02,9.693500138615017761e-03,1.251064290689826372e-02,8.154453857774999342e-03
1.582590711726867064e-02,8.771760443359356146e-03,6.563381563230615001e-03,1.227327602059784944e-02
